#OTU ID	10781.Cage2.male.WT4	10781.Cage2.male.WT5	10781.Cage3.male.WT6	10781.Cage1.female.WT1	10781.Cage1.female.WT2	10781.Cage1.female.WT3	10781.Cage1.female.WT4	10781.Cage1.female.WT5	10781.Cage2.male.WT1	10781.Cage2.male.WT2	10781.Cage2.male.WT3	10781.Cage4.female.WT10	10781.Cage5.female.WT11	10781.Cage6.male.WT11	10781.Cage3.male.WT7	10781.Cage3.male.WT8	10781.Cage3.male.WT9	10781.Cage3.male.WT10	10781.Cage4.female.WT6	10781.Cage4.female.WT7	10781.Cage4.female.WT8	10781.Cage4.female.WT9	10781.Cage6.male.WT12	10781.Cage6.male.WT13	10781.Cage6.male.WT14	10781.Cage6.male.WT15	10781.Cage12.male.Ja1	10781.Cage14.male.WT18	10781.Cage14.male.WT19	10781.Cage14.male.WT20	10781.Cage12.male.Ja2	10781.Cage12.male.Ja3	10781.Cage12.male.Ja4	10781.Cage13.male.Ja5	10781.Cage13.male.Ja6	10781.Cage13.male.Ja7	10781.Cage14.male.WT16	10781.Cage14.male.WT17	10781.Cage16.male.WT29	10781.Cage16.male.WT30	10781.Cage17.female.WT12	10781.Cage15.male.WT21	10781.Cage15.male.WT22	10781.Cage15.male.WT23	10781.Cage15.male.WT24	10781.Cage15.male.WT25	10781.Cage16.male.WT26	10781.Cage16.male.WT27	10781.Cage16.male.WT28	10781.Cage17.female.WT13	10781.Cage18.male.WT31	10781.Cage25.female.Ja1	10781.Cage26.female.Ja10	10781.Cage27.male.Ja8	10781.Cage27.male.Ja9	10781.Cage25.female.Ja2	10781.Cage25.female.Ja3	10781.Cage25.female.Ja4	10781.Cage25.female.Ja5	10781.Cage26.female.Ja6	10781.Cage26.female.Ja7	10781.Cage26.female.Ja8	10781.Cage26.female.Ja9	10781.Cage27.male.Ja10	10781.Cage28.male.Ja11	10781.Cage28.male.Ja12	10781.Cage28.male.Ja13	10781.Cage29.male.Ja14	10781.Cage29.male.Ja15	10781.Cage29.male.Ja16	10781.Cage58.female.WT21	10781.Cage59.female.WT22	10781.Cage59.female.WT23	10781.Cage57.female.WT14	10781.Cage57.female.WT15	10781.Cage57.female.WT16	10781.Cage57.female.WT17	10781.Cage58.female.WT18	10781.Cage58.female.WT19	10781.Cage58.female.WT20	10781.Cage59.female.WT24	10781.Cage59.female.WT25	10781.Cage60.male.WT32	10781.Cage60.male.WT33	10781.Cage61.male.WT34	10781.Cage61.male.WT35
250.1285;0.401	193.0452831	293.5614101	1880.867257	2646.70191	1552.31463	315.9119008	743.2623126	402.3208726	140.8529431	145.2107157	152.398401	953.7871864	698.4735555	64.86664058	209.5156846	1196.343695	946.9552926	1338.568957	1190.125386	214.7979051	2553.977181	1365.504783	78.33864037	1339.460333	745.7088696	1053.765987	135.1581384	1882.686195	863.6538049	1538.222779	0	539.1212482	0	3058.012174	0	998.105259	1890.962478	73.27496346	825.8310711	0	1430.401032	987.3536058	1472.354126	0	833.7272544	1275.309023	52.26316472	1861.406268	1070.184139	554.6065935	1192.978631	5313.86778	200.9471584	259.5902848	1817.401513	3290.849527	1715.326477	156.9278872	801.8700361	263.6741732	109.3747355	131.8148043	165.8735293	209.6175936	2248.831506	1014.228381	631.7800619	1354.684581	241.739139	2721.548622	3527.616521	1004.694685	781.7243549	154.3084995	1210.24185	2018.13704	670.6898784	834.832895	973.9279505	1487.007841	1855.102765	1161.124324	1421.429034	1888.082414	3889.190406	367.3103079
350.1724;3.1844	122.280193	191.3988109	287.3253981	102.6250974	230.7775368	138.5903826	86.0023346	196.827704	270.3192232	289.7289276	115.9470456	188.0680886	163.9931255	87.55779784	76.41699562	0	178.3469891	119.9344082	0	125.4342221	170.4429237	89.83604924	119.4092455	136.1780075	0	139.4498654	77.20292375	72.86272528	224.505851	244.891721	0	0	0	0	0	0	0	80.3320266	0	0	72.91316368	183.087661	184.8484951	0	187.5712824	129.668943	245.5317494	113.5808829	79.88598781	199.8091693	269.0792693	104.5249152	120.9667442	150.2674924	232.7257177	188.5077287	279.30624	170.5055591	127.8185982	185.904119	247.4581765	235.6451513	82.16305586	71.44291916	97.86487147	268.7612674	110.9458236	231.2291064	155.5421327	100.9430348	196.016093	439.2175744	372.9542244	109.8399264	331.6179564	501.3188738	238.2653131	333.7380027	203.0990839	298.7120923	371.3185543	164.9872034	275.3958207	0	247.5423445	0
362.2083;3.3758	429.8219674	503.8828048	754.7075148	174.8066501	449.8611686	174.9145539	300.4194924	468.0956125	652.0673899	591.4814749	324.2777225	426.6637144	457.1836328	371.2008259	317.8445447	440.9028631	336.4968602	414.2710503	368.7493369	351.6809961	453.1938619	306.0912586	115.1797862	204.3335872	413.7847379	362.8863917	274.8568677	361.7626492	737.9482287	713.81923	234.8735836	179.3076524	101.6964856	149.4832433	114.3876145	285.4334569	0	304.6672158	207.261249	0	195.7334009	662.098052	541.9403568	0	331.9602978	350.2077822	590.4340558	185.3178037	207.0769292	297.2593318	252.9739671	241.476375	170.2810733	251.6118279	586.6703101	335.3672562	417.3877982	257.617368	241.3647949	206.0045631	560.4540832	587.5440882	159.7784812	106.5602651	352.8361568	270.2018663	398.6172901	405.8627629	106.708126	327.5086498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236.1546;7.5265	348.0460067	325.9977576	137.782643	198.0799701	87.25278718	218.646439	159.1508484	309.5976153	570.0864849	386.436489	129.3628749	168.0058361	377.944893	193.8804352	93.60004192	231.5106764	178.2736766	125.3535625	277.0155237	173.2593289	167.427539	176.0577708	50.4059189	193.7251742	449.5138658	113.537349	290.9247726	195.7714482	304.6295475	184.6075893	401.514433	319.539795	409.8918658	303.9802129	257.7798819	367.1120588	300.0519374	89.68290055	435.4556394	0	199.3849595	243.4890596	222.3524563	879.1488773	261.8705516	124.8421012	609.2389733	389.3846277	366.2131045	216.8350343	201.6409499	35.87111079	355.5099191	237.5912638	129.2010529	181.8387263	128.3839219	263.9823121	172.7637634	302.9009078	442.8800028	451.0022352	118.4118341	130.4156163	286.7155383	223.4261526	187.9633781	243.7587017	156.0357413	181.7884852	0	0	204.7716492	390.4884766	0	0	0	0	0	0	161.7501781	0	0	0	0	0
260.1969;0.5254	243.7603025	568.9568188	2344.276751	496.5945239	1108.800552	462.8953745	122.5125003	283.9584126	999.320575	931.0634691	383.8040596	1147.769365	203.0465998	281.271547	201.325611	416.9573222	993.3901067	489.4446161	488.8878569	243.0316051	791.6308044	267.0468394	232.0564189	498.0430123	1165.05425	614.7410447	294.0338459	1025.56544	2681.050516	2806.507841	179.1836002	128.4501812	0	0	167.7681191	319.105358	76.90474603	83.67031338	1835.543387	0	382.255413	2330.967629	2136.021262	1604.002777	998.7958542	1054.809619	512.648092	1077.791153	1327.581903	1137.458573	969.0705269	501.3556688	296.4001334	554.8655214	2163.599093	472.9680407	1250.552284	619.1833795	118.1434264	257.3353218	848.3819324	885.6770498	387.9233299	266.3870804	656.1503949	1124.184495	532.1838644	751.989344	131.8905298	911.4128242	806.5380306	406.6897487	268.377717	257.6610758	1817.162805	2473.367676	403.2383814	1312.75588	192.3911803	828.3830305	1265.811837	890.8640162	569.4358521	505.1552417	2218.233317	747.3167501
378.0808;0.7867	159.6794621	679.6708215	0	0	0	0	0	138.7753787	711.9570853	646.0319857	431.2968049	0	0	225.6379503	231.1940101	0	0	0	0	38.13015401	0	0	247.7664276	0	0	0	218.7686891	0	51.65697249	84.94589651	0	0	0	0	163.8883417	0	0	64.75107463	0	0	0	0	71.96883228	0	0	0	263.5749012	0	0	0	0	41.54149936	0	178.2257015	0	0	0	0	0	101.3585715	412.3533593	405.088182	279.1611968	98.0427972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272.1686;2.6634	178.0723086	433.6182845	312.4846205	78.72510105	231.2480668	0	127.1775737	190.3561417	698.3616193	611.2884424	161.9774777	107.0611067	117.931107	152.3268766	109.1358433	295.1303408	464.5388149	98.49836185	85.11360576	99.97363869	242.4639582	121.0187277	124.401901	295.4365611	228.9510172	129.5656943	166.9440976	235.0391062	361.7732662	370.5293966	122.7649679	0	0	0	0	0	0	190.058701	0	0	0	527.0131375	468.7943511	0	331.3808891	146.5320846	546.0340977	0	0	46.56234982	585.5295982	51.63507232	402.5152115	277.7846367	402.6928684	150.6357506	340.1700279	185.8490648	158.5503833	509.6539163	619.5511883	868.8588543	283.6724565	187.5318802	333.2857296	322.6028878	145.4232717	109.683082	164.2068197	542.974594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193.0349;0.4644	214.7542524	313.049003	0	0	0	0	0	118.1731844	284.7923206	142.4840487	542.2536591	0	49.02922107	215.609218	688.3596479	0	0	0	0	40.16652292	0	0	383.4906258	33.40685622	0	0	211.8425753	87.6226583	0	0	217.0213962	0	0	0	654.2101622	0	0	182.182047	0	0	0	48.35128542	0	0	0	0	68.61894639	0	0	73.90079081	0	60.2556353	239.6030737	315.2547009	0	0	0	0	53.32101271	104.5195741	196.1539824	62.18655409	742.7909216	659.6883876	0	0	0	0	40.27972123	54.97148967	0	0	0	319.3487172	0	0	0	0	0	0	0	0	0	0	0	0
280.1291;0.8956	289.6035479	539.4822855	212.985929	117.3106033	283.5520905	171.6096076	220.4048375	240.787677	395.5537108	140.6471954	521.6418614	140.3412282	115.5393617	245.7948933	253.6396765	107.4085434	99.26275083	66.95479668	70.6331913	95.29229618	101.8901745	90.06016019	296.9824405	78.05406086	139.4044341	120.1044264	58.85136524	0	444.2836307	0	73.40118078	0	0	0	120.4456018	0	0	145.7028474	0	0	0	200.4773602	0	0	0	168.6293565	364.5343933	104.462185	0	108.4620276	0	36.50874258	313.4965884	465.8108631	194.4857254	219.2021228	294.0932448	288.5835928	240.7983009	234.4000275	327.7471725	279.9746683	418.4992453	285.7976957	87.25228106	138.998798	96.43235237	0	127.1291049	71.53158927	0	85.32170776	142.6260943	0	146.6774654	282.5583373	120.9371341	221.6479391	212.7765081	178.7775522	271.6702673	201.3501897	275.4162929	0	173.8642489	0
315.2535;4.9595	120.0354586	176.1055247	71.75989508	0	49.35436466	0	84.34416575	103.2581555	0	120.2912203	0	77.95515838	89.38815248	128.1732631	98.18083452	0	67.96511864	58.37313239	0	99.19013901	72.73403388	66.22619801	208.0537007	52.9850376	0	0	227.3174838	0	81.89194479	83.40926111	198.6923656	135.3908858	113.7378009	165.5436645	143.8764161	134.5700207	89.83099385	199.9507704	139.6328638	0	131.6252605	83.28592699	91.50088616	0	77.10064455	0	182.5529286	116.3299224	131.5669339	46.97547014	94.64705864	190.2975429	124.7455764	197.5299178	94.16497945	61.55709645	60.31256188	0	79.3531458	75.03822001	128.0332636	159.0139096	214.2405503	95.54453568	0	69.12256994	0	0	88.28146767	69.515657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285.1019;0.9165	0	749.5187387	0	95.19811561	0	0	0	76.85275961	556.5422949	213.3822614	172.1782739	0	78.83141353	49.14242022	98.67011601	0	0	0	0	61.80239536	0	0	67.76365551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.2752852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.73580471	608.3515362	0	90.65707964	80.37325646	0	0	140.2181491	597.4155973	388.9004782	312.0621667	65.70996048	0	0	0	0	30.80891705	0	0	0	79.01442752	127.3773546	0	0	0	0	0	0	0	0	0	0	0	0
204.0869;0.3928	229.8428136	467.0907167	1349.399749	1678.056803	1535.414812	479.5919129	423.1662424	920.9376729	401.1964812	369.168461	323.5108044	1458.801398	900.9875942	342.6196479	364.4591808	706.2442639	1295.461095	1163.173216	467.3916421	643.0164319	1919.556751	1609.285891	581.1162213	1408.913949	682.4593079	620.0377232	1483.209092	899.3146901	860.8950403	987.8405197	1366.871539	1529.117254	942.3967425	3045.542146	1154.048567	2823.572798	3174.476731	700.0178634	823.7526744	0	3076.319167	469.9302916	861.3521395	816.1011955	448.3160243	455.2189146	349.4805816	2425.786384	1534.272664	567.3276237	1165.594455	2087.023895	438.8793053	307.6278046	1902.145337	2353.69329	1971.921865	607.8395469	723.9065411	909.4124258	311.3410429	496.8655201	267.5926428	375.0142679	1472.725397	1225.826682	1136.737247	1018.493377	603.9670546	1655.316198	1268.253407	1925.114303	2285.804345	1142.124479	1273.106323	1401.50473	1876.790235	803.4841936	2044.395888	1482.883353	3133.034035	1659.048192	1844.936918	2042.41535	2257.969578	1109.798198
350.1731;3.0282	167.0109869	187.0542984	206.2252071	110.765694	249.7179879	138.5903826	216.5298769	206.369121	293.6524583	289.7289276	102.3971486	332.7154668	154.2862662	87.55779784	107.1830531	112.1407947	178.3469891	209.6740673	89.98654298	125.4342221	267.52626	113.2988462	119.4092455	136.1780075	201.8118991	0	121.3540195	309.5052767	316.1180529	169.1941158	58.73767452	0	0	0	0	0	0	89.16430851	0	0	65.49599479	358.5654081	342.360312	0	359.7111221	138.9478458	286.1631728	0	60.45183266	245.2897684	359.9090701	152.58623	95.0775015	129.0858743	151.8386738	137.7375528	125.5519801	105.1749937	104.8933281	111.6356655	164.3710313	121.2664633	119.7093905	154.4033856	126.7349294	209.4963654	106.6729802	141.9771815	74.75759925	100.9430348	0	84.25669059	155.1767247	0	183.1436841	0	0	135.2951999	78.66037725	152.6870297	0	76.82307532	93.3970737	0	86.02454285	0
279.2319;4.9631	131.4540879	176.0381084	76.41073772	0	65.65090846	0	93.63463545	100.0678908	112.493409	0	0	78.1109562	100.02517	122.1743028	110.7702227	76.56832855	85.56799646	59.96257005	0	107.3765045	92.93217976	62.22625911	186.320658	64.75448174	0	68.57751419	239.1108286	0	80.35728915	71.99716197	201.9914254	152.1189779	138.3226249	181.4941128	150.6161339	151.6763948	123.4508514	212.7829871	152.2879808	0	141.9328485	74.97904289	86.1343303	0	0	0	180.3561843	126.0421029	160.1598749	63.92184477	97.97578259	207.9751315	156.113774	211.7792923	103.5888976	75.62751904	80.50684888	0	102.7407596	92.97907877	134.1271187	190.2248989	226.2138683	128.7813437	67.2733482	78.61763218	97.73259357	51.68622312	108.9251943	113.0992392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146.0814;1.0638	380.0112824	590.0385193	0	0	0	0	0	31.78395787	224.0369044	0	628.4714728	0	0	358.3602537	583.0832657	0	0	0	0	0	0	0	629.822381	0	0	0	178.0194012	0	0	0	694.4691668	0	0	0	1679.119182	0	0	159.6888236	0	0	72.42334764	0	0	0	0	0	169.1891897	0	0	0	0	0	324.7960772	466.315654	0	0	0	0	0	31.44951778	153.7695173	106.0378789	497.1322023	572.2143363	0	0	0	0	30.94198679	0	0	0	0	194.7717026	0	0	0	0	0	0	0	0	0	0	0	0
204.1364;2.657	89.38393061	185.8764396	299.9536838	101.6397162	153.126846	0	0	131.9845144	275.7410044	301.2962081	132.2870782	180.1736931	140.2020186	56.93500886	54.73067217	98.49834684	141.1347153	99.16563042	137.3649045	54.96717336	125.7690026	88.45905128	61.94462442	121.8067697	238.4862743	115.3548952	0	147.8493082	316.246398	364.5345245	65.84464089	0	0	0	0	0	0	72.3353065	94.94225048	0	0	272.8457862	302.3981521	560.7514401	158.3725327	172.6171987	83.82554955	0	0	143.2740115	90.22288976	0	0	164.5442604	161.9691348	78.45300561	173.8169853	0	0	137.5982788	170.4873456	203.2288164	66.70860362	80.19151923	89.41920528	158.4113926	116.7325198	108.6626323	29.83164028	96.38570787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475.2388;2.998	107.5889993	192.6023069	0	67.63236893	273.7013983	158.9035087	0	109.6231011	395.6509214	220.1044551	206.8909578	103.4093586	165.5270786	103.7808346	196.0505295	133.7313066	67.4737345	155.1817554	63.10982338	277.0456398	147.3109589	77.59773315	240.1430808	352.182552	130.0794641	79.37668987	202.5701101	120.2335583	0	72.2471983	76.1573272	0	0	0	54.0614306	0	0	0	0	0	0	76.74694183	79.76746209	0	0	0	277.9710786	0	0	81.47464851	52.27850309	0	148.486992	214.0597152	54.47589949	56.3711991	90.30125948	0	0	283.5718877	344.8254474	293.9097565	334.2094368	180.2990191	97.41186227	115.0998834	74.3095798	118.9422851	196.339982	0	0	0	0	0	0	0	0	0	0	0	48.10630157	0	0	0	0	0
229.1543;0.4399	330.4610094	218.763117	0	0	0	0	0	45.86538973	105.3314971	162.3618518	207.4937678	0	99.37425288	195.5435471	289.0427177	0	0	0	0	91.3044889	36.79939651	0	268.0603166	55.3527205	0	0	441.5200001	0	0	0	1691.016159	0	0	51.16676176	2704.109224	0	0	80.57838937	0	0	0	0	0	0	0	0	180.0244771	0	0	0	0	79.1351168	208.5158796	458.4536468	0	0	0	0	0	90.96891353	271.1491946	92.44445983	621.9733816	1891.348105	0	0	0	0	137.2638748	0	0	144.6034104	0	2296.476784	0	0	0	0	0	0	0	0	0	0	0	0
174.0799;0.3566	501.4787595	301.2412792	141.1810709	326.8519767	370.3868557	485.8793739	249.7424333	383.1931701	455.5633886	0	209.4411499	331.5151069	83.67947056	279.7737324	409.4433053	515.5236573	440.7821794	306.5846674	219.349389	41.03533854	168.4764981	343.5280679	371.7685191	139.4541717	160.7315042	395.2480927	530.7881315	559.7340819	137.4099805	188.1420372	144.5181396	271.9972312	297.3703416	184.5312019	164.9432881	294.1387227	267.0899948	66.64258086	396.0986682	0	244.1060554	225.7496417	293.8963322	483.0523582	631.2027671	525.0241146	229.6475763	713.2840995	304.2472302	342.0190405	442.4382009	222.7674531	737.4733631	249.77714	148.1207798	310.1645085	244.7112641	289.3978941	166.7458093	309.6409408	393.3468444	273.431873	205.5254758	391.3374114	501.2779091	429.1530924	388.7389549	200.4580226	268.3948438	153.4353305	1619.284045	623.9854079	497.290739	182.2640931	168.133708	190.4569339	223.075625	250.4712803	442.584431	209.5622161	99.60732635	86.74219115	623.7501198	214.9079235	191.6935998	497.3045955
311.0554;2.8075	507.9318921	270.2136439	0	0	0	0	0	37.79347793	153.1198085	0	369.5668435	0	0	314.2209739	535.0264629	0	0	0	0	85.28862929	0	0	512.0595103	0	0	0	184.9559521	0	0	0	653.2188583	0	0	0	1226.352203	0	0	184.5818972	0	0	0	0	0	0	0	0	112.4451509	0	0	0	0	0	295.2369504	295.8032262	0	0	0	0	0	0	114.662761	30.71108129	395.6469479	393.9339307	0	0	0	0	44.22086726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140.0693;0.3018	697.0439322	292.1166035	307.0940886	556.0734446	413.6850879	958.3188981	562.4857744	255.7717401	328.5810048	556.9354992	314.9695339	519.9875102	335.2242683	436.8212597	477.3355904	673.2736084	587.8109454	515.1493142	425.3579695	374.7656981	314.1978857	595.4025586	366.1530719	179.9313717	342.3106795	682.139145	336.2959096	779.1527362	307.9909975	362.808089	722.3774688	522.9527997	829.1409079	363.8864026	597.7255422	796.720979	501.3889008	531.8655819	555.4217595	1109.853797	421.8661171	449.8880698	384.7008404	1354.910622	900.4753235	1022.828614	299.9864083	635.1077642	433.5928142	434.2130152	462.3228873	441.4493993	766.1195408	396.564327	328.5374385	510.3295482	349.3585464	691.2494397	531.7486043	262.775051	302.9058267	196.5645158	499.5502606	547.1395907	787.4864861	670.3131518	612.4164806	362.7185835	410.552309	385.7258947	416.462238	691.303541	477.8861233	404.9957867	608.4911004	217.9961048	778.4800528	411.9025104	517.3029534	866.5043498	289.8378392	351.5149802	687.4890956	673.1186163	386.9613939	777.2285343
460.2396;2.8685	225.0113406	441.6602842	431.1513949	148.6762555	260.7171172	144.6490586	165.0473823	453.6953481	666.5629627	553.7718858	302.507439	270.248947	328.070932	217.4869706	224.6364973	105.2447572	0	116.9607974	147.0581399	333.0227402	518.680254	0	214.9066128	354.2526406	87.85306969	0	239.4862085	0	469.8943017	513.2901913	102.0340535	0	0	0	99.44086148	104.8875447	0	189.5871387	0	0	102.874789	360.4423978	324.2623327	0	108.3092739	0	670.1590506	0	0	129.2666724	63.06417475	89.75967741	280.0298886	534.766204	449.1967269	285.8072287	371.720638	0	213.0599324	128.7041343	631.9505115	975.5322897	270.2010912	207.5024721	212.1105223	245.2515453	213.917339	244.7485926	304.2269381	525.9193108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336.1907;3.38	214.658914	242.4087338	554.8782673	155.6200239	427.6641917	289.4697243	114.4113739	155.1640982	294.2472914	209.8463274	147.0344006	434.2768175	137.0162256	158.6522416	139.5487968	258.030896	306.4528372	153.1776777	303.3573623	90.50290235	358.1953683	166.6653847	141.3557	161.4096655	350.0963842	145.7675037	117.707934	352.0692115	655.9032167	580.8541797	81.9575779	0	0	45.29666351	82.14720886	165.8462457	0	88.85339888	99.70054651	0	52.48567177	615.9903592	679.0124573	0	300.7376585	342.8788238	265.2361877	127.0899869	148.9540432	294.439708	258.9629548	80.89314349	109.8935397	166.1076543	373.7051531	178.206928	351.5094473	166.6478974	0	141.1448574	276.4577038	238.9867927	136.9769361	117.5929015	261.2869566	284.3002829	147.0199562	279.6254249	127.6509432	281.6933676	86.5989756	0	0	0	120.0290263	231.4364047	0	108.0415929	0	96.1224541	206.5190613	116.9161616	0	137.6997897	306.9729743	0
348.1766;0.9181	446.0610074	790.8551064	385.8143386	551.1282304	273.3438191	254.9345932	400.2015386	580.4485159	594.0474988	360.7251653	680.4118684	616.494601	444.1864177	692.5940629	434.9274817	265.2523837	218.8700019	172.3046317	424.5983937	332.1840468	761.8265483	246.1200775	378.1456778	456.9025009	231.232318	186.1917794	318.1489638	264.2226252	1623.645021	956.3254132	118.560297	0	0	0	181.45481	102.3620182	0	595.7132696	772.8518932	0	341.4192911	985.7363194	1392.707913	0	135.689727	202.42425	843.2322115	351.9363133	560.316409	508.1806856	712.1597172	107.5201895	391.8772461	365.8811377	357.8812437	340.8622979	470.3430259	156.6379688	205.576155	959.3185175	634.4193463	584.7999318	700.1879052	72.90234174	146.6428937	223.5940905	152.9908826	122.6825758	42.43622138	124.8182105	230.7689758	100.2791589	0	0	0	263.2486251	0	129.5203039	190.8095353	0	397.4391254	59.64554465	0	0	316.6840942	0
228.0952;0.3946	335.2682406	261.9923849	89.52525009	223.1936353	226.3755713	237.2810141	0	133.702494	355.3354178	220.9566737	257.005911	206.5103655	196.2096437	208.5864241	234.6743988	180.9718713	190.6096763	62.07725184	158.3224447	92.37592483	104.7035336	122.4075425	233.3547461	79.89050206	187.3031642	129.5312581	632.3443258	0	103.5150523	425.7559037	585.2755016	130.1818554	152.6228425	249.6796843	332.8373851	324.8111791	203.5074531	174.858864	556.9558361	0	225.15067	151.925901	129.9613139	0	220.6626883	0	146.020723	91.31940549	0	159.4295538	366.3611049	177.9407169	326.3165376	300.9610896	378.1589053	338.2333769	553.1581221	0	362.4043823	209.0468976	346.2510317	306.9630941	276.4326537	340.0528477	185.0421748	67.7194024	65.92965153	0	72.53955184	41.56486502	0	0	0	313.9722611	174.4909033	185.9410805	0	0	79.10000066	0	312.0507118	0	0	0	206.5756424	0
229.1542;0.7017	464.7835058	806.3852903	0	0	0	0	0	69.45391402	498.949507	120.4622235	1045.104988	0	167.9364056	730.0201608	936.2875756	0	0	0	0	213.1604785	0	0	1033.3218	36.09273057	0	0	516.8759331	0	0	0	839.8079577	0	0	0	1381.859439	0	0	173.6371693	0	0	0	0	0	0	0	0	241.5283905	0	0	0	0	31.02111679	669.3094991	703.3890826	0	0	0	0	0	232.3965685	505.0752608	262.526037	1173.283223	1219.768736	0	0	0	0	184.0403337	0	0	0	0	1419.259454	0	0	0	0	0	0	0	0	0	0	0	0
418.2289;2.611	357.7707525	352.1617137	0	705.2474586	0	117.9992894	990.0347023	218.5361776	678.6005908	493.5020184	529.8948338	0	203.596584	884.0899735	451.2116253	0	0	87.97807007	0	305.8017394	66.92709292	0	462.9732179	64.69041304	0	0	53.68265036	0	65.97166194	0	0	0	0	0	0	0	0	642.5847189	0	0	0	0	89.13465524	0	0	0	600.0380508	0	0	0	0	0	329.8933717	186.7205858	86.70988571	672.6885895	0	185.5008775	778.9847753	170.8745454	488.2369523	378.3737003	214.5958048	346.3702959	0	0	71.00401879	0	265.7123778	56.23212846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175.1206;2.6367	223.811831	296.2971879	96.81700505	0	257.4438336	0	0	110.8218495	283.2443942	173.2649487	314.4138952	105.3924622	111.2475469	169.7786624	235.6096822	185.5084795	155.909463	103.2186079	0	87.91472154	124.7391355	59.37897134	333.1161245	136.3078855	145.5963531	73.77572587	62.26677787	169.8468427	133.8652148	288.2301148	61.05744832	0	0	51.38585491	0	109.2984954	0	163.8345356	0	0	0	98.98162649	154.7802902	0	179.8646239	203.562099	282.501668	115.7308022	139.1815345	0	0	146.8166362	247.140535	143.6940979	104.9016675	91.03321457	129.1468644	0	0	100.487396	315.7528938	392.2675487	96.42108992	164.195367	324.0446747	230.7808897	325.5903248	98.82552739	191.0258569	127.4964944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334.1609;0.7921	412.0572512	788.8864202	533.2134044	132.6203395	386.0953192	182.2998462	174.6569252	308.8128587	321.9097657	249.5206229	616.8241717	266.4742799	411.8700708	377.8354622	354.5634306	201.1635974	239.8416692	109.442663	361.3919644	300.0529029	258.4965289	121.9669779	239.0013714	398.9034605	221.3564335	105.3654938	299.2678528	129.2164414	553.0988808	268.2086351	92.44397796	0	0	0	173.7465067	0	0	380.1324748	203.515416	0	0	366.7934953	390.6309951	0	220.4014809	147.7074699	631.7812709	53.48850025	127.8397825	210.16593	221.6317185	131.1503758	0	570.9988259	379.1264561	274.2917405	304.1149908	97.84287655	0	227.2002814	586.907508	206.3199223	279.5949415	59.48140743	113.446392	156.1873774	358.2224506	125.330841	49.82788215	166.0945471	156.7430084	68.17716126	109.180392	0	0	238.4965515	0	117.6350165	0	98.83579011	229.5751291	310.7371965	0	110.6074655	243.4623131	0
